AlbumId,AlbumTitle,ArtistId,ArtistName,TrackId,TrackName,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,TrackUnitPrice,PlaylistId,MediaTypeName,GenreName,InvoiceLineId,InvoiceId,Quantity,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,CustomersFirstName,CustomerLastName,Company,CustomersPhone,CustomersFax,CustomersEmail,EmployeeId,EmployeeLastName,EmployeeFirstName,EmployeeTitle,ReportsTo,BirthDate,HireDate,EmployeeAddress,EmployeeCity,EmployeePostalCode,Phone,Fax,Email
24,Afrociberdelia,18,Chico Science & Nação Zumbi,257,Manguetown,1,7,Chico Science,194560,6475159,0.99,8,MPEG audio file,Latin,622,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
24,Afrociberdelia,18,Chico Science & Nação Zumbi,263,Criança De Domingo,1,7,Chico Science,208222,6984813,0.99,1,MPEG audio file,Latin,623,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
24,Afrociberdelia,18,Chico Science & Nação Zumbi,263,Criança De Domingo,1,7,Chico Science,208222,6984813,0.99,5,MPEG audio file,Latin,623,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
24,Afrociberdelia,18,Chico Science & Nação Zumbi,263,Criança De Domingo,1,7,Chico Science,208222,6984813,0.99,8,MPEG audio file,Latin,623,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,269,Banditismo Por Uma Questa,1,7,,307095,10251097,0.99,1,MPEG audio file,Latin,624,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,269,Banditismo Por Uma Questa,1,7,,307095,10251097,0.99,5,MPEG audio file,Latin,624,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,269,Banditismo Por Uma Questa,1,7,,307095,10251097,0.99,8,MPEG audio file,Latin,624,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,275,Da Lama Ao Caos,1,7,,251559,8378065,0.99,1,MPEG audio file,Latin,625,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,275,Da Lama Ao Caos,1,7,,251559,8378065,0.99,5,MPEG audio file,Latin,625,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,275,Da Lama Ao Caos,1,7,,251559,8378065,0.99,8,MPEG audio file,Latin,625,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,281,Computadores Fazem Arte,1,7,,404323,13702771,0.99,1,MPEG audio file,Latin,626,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,281,Computadores Fazem Arte,1,7,,404323,13702771,0.99,5,MPEG audio file,Latin,626,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
25,Da Lama Ao Caos,18,Chico Science & Nação Zumbi,281,Computadores Fazem Arte,1,7,,404323,13702771,0.99,8,MPEG audio file,Latin,626,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
26,Acústico MTV [Live],19,Cidade Negra,287,Extra,1,8,Gilberto Gil,304352,10078050,0.99,1,MPEG audio file,Reggae,627,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
26,Acústico MTV [Live],19,Cidade Negra,287,Extra,1,8,Gilberto Gil,304352,10078050,0.99,8,MPEG audio file,Reggae,627,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
26,Acústico MTV [Live],19,Cidade Negra,293,Onde Você Mora?,1,8,Marisa Monte/Nando Reis,256026,8502588,0.99,1,MPEG audio file,Reggae,628,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
26,Acústico MTV [Live],19,Cidade Negra,293,Onde Você Mora?,1,8,Marisa Monte/Nando Reis,256026,8502588,0.99,8,MPEG audio file,Reggae,628,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
27,Cidade Negra - Hits,19,Cidade Negra,299,Onde Você Mora?,1,8,Marisa Monte/Nando Reis,298396,10056970,0.99,1,MPEG audio file,Reggae,629,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
27,Cidade Negra - Hits,19,Cidade Negra,299,Onde Você Mora?,1,8,Marisa Monte/Nando Reis,298396,10056970,0.99,5,MPEG audio file,Reggae,629,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
27,Cidade Negra - Hits,19,Cidade Negra,299,Onde Você Mora?,1,8,Marisa Monte/Nando Reis,298396,10056970,0.99,8,MPEG audio file,Reggae,629,116,1,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
69,Djavan Ao Vivo - Vol. 02,80,Djavan,857,Álibi,1,7,,213237,6928434,0.99,1,MPEG audio file,Latin,1860,342,1,32,2013-02-15 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
69,Djavan Ao Vivo - Vol. 02,80,Djavan,857,Álibi,1,7,,213237,6928434,0.99,5,MPEG audio file,Latin,1860,342,1,32,2013-02-15 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
69,Djavan Ao Vivo - Vol. 02,80,Djavan,857,Álibi,1,7,,213237,6928434,0.99,8,MPEG audio file,Latin,1860,342,1,32,2013-02-15 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1113,Sampa,1,7,Gilberto Gil,225697,7469905,0.99,1,MPEG audio file,Latin,1329,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1113,Sampa,1,7,Gilberto Gil,225697,7469905,0.99,5,MPEG audio file,Latin,1329,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1113,Sampa,1,7,Gilberto Gil,225697,7469905,0.99,8,MPEG audio file,Latin,1329,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1114,Parabolicamará,1,7,Gilberto Gil,284943,9543435,0.99,1,MPEG audio file,Latin,1330,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1114,Parabolicamará,1,7,Gilberto Gil,284943,9543435,0.99,5,MPEG audio file,Latin,1330,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
73,Unplugged,81,Eric Clapton,1114,Parabolicamará,1,7,Gilberto Gil,284943,9543435,0.99,8,MPEG audio file,Latin,1330,245,1,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1816,Crash Course In Brain Surgery,1,3,Bourge/Phillips/Shelley,190406,6233729,0.99,1,MPEG audio file,Metal,1447,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1816,Crash Course In Brain Surgery,1,3,Bourge/Phillips/Shelley,190406,6233729,0.99,5,MPEG audio file,Metal,1447,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1816,Crash Course In Brain Surgery,1,3,Bourge/Phillips/Shelley,190406,6233729,0.99,8,MPEG audio file,Metal,1447,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1818,Am I Evil?,1,3,Harris/Tatler,470256,15387219,0.99,1,MPEG audio file,Metal,1448,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1818,Am I Evil?,1,3,Harris/Tatler,470256,15387219,0.99,5,MPEG audio file,Metal,1448,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1818,Am I Evil?,1,3,Harris/Tatler,470256,15387219,0.99,8,MPEG audio file,Metal,1448,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1820,Breadfan,1,3,Bourge/Phillips/Shelley,341551,11100130,0.99,1,MPEG audio file,Metal,1449,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1820,Breadfan,1,3,Bourge/Phillips/Shelley,341551,11100130,0.99,5,MPEG audio file,Metal,1449,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1820,Breadfan,1,3,Bourge/Phillips/Shelley,341551,11100130,0.99,8,MPEG audio file,Metal,1449,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1822,Stone Cold Crazy,1,3,Deacon/May/Mercury/Taylor,137717,4514830,0.99,1,MPEG audio file,Metal,1450,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1822,Stone Cold Crazy,1,3,Deacon/May/Mercury/Taylor,137717,4514830,0.99,5,MPEG audio file,Metal,1450,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
149,Garage Inc. (Disc 2),50,Metallica,1822,Stone Cold Crazy,1,3,Deacon/May/Mercury/Taylor,137717,4514830,0.99,8,MPEG audio file,Metal,1450,268,1,32,2012-03-25 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,Aaron,Mitchell,,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1630,Thank You,1,1,"Jimmy Page, Robert Plant",287791,9337392,0.99,1,MPEG audio file,Rock,269,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1630,Thank You,1,1,"Jimmy Page, Robert Plant",287791,9337392,0.99,8,MPEG audio file,Rock,269,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1632,Living Loving Maid (She's Just A Woman),1,1,"Jimmy Page, Robert Plant",159216,5219819,0.99,1,MPEG audio file,Rock,270,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1632,Living Loving Maid (She's Just A Woman),1,1,"Jimmy Page, Robert Plant",159216,5219819,0.99,8,MPEG audio file,Rock,270,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1634,Moby Dick,1,1,"John Bonham, John Paul Jones, Jimmy Page",260728,8664210,0.99,1,MPEG audio file,Rock,271,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
133,Led Zeppelin II,22,Led Zeppelin,1634,Moby Dick,1,1,"John Bonham, John Paul Jones, Jimmy Page",260728,8664210,0.99,8,MPEG audio file,Rock,271,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
134,Led Zeppelin III,22,Led Zeppelin,1636,Immigrant Song,1,1,"Jimmy Page, Robert Plant",144875,4786461,0.99,1,MPEG audio file,Rock,272,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
134,Led Zeppelin III,22,Led Zeppelin,1636,Immigrant Song,1,1,"Jimmy Page, Robert Plant",144875,4786461,0.99,8,MPEG audio file,Rock,272,51,1,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,3.96,João,Fernandes,,+351 (213) 466-111,,jfernandes@yahoo.pt,4,Park,Margaret,Sales Support Agent,2.0,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
